16	314.3201369	287.2525778	259.1300317	103.9512172	287.5362579
64	284.2966102	264.8310564	240.855262	156.3660052	261.6979495
256	181.2489468	171.2580779	158.4835109	115.7576974	172.8203539
1024	74.50992263	71.34345296	67.52429556	62.27916441	72.91361673
4096	22.37339803	21.43924319	20.60160551	19.95513835	22.14482299
