16	142.1683075	132.3617661	128.5409011	74.80016926	132.9559779
64	149.3668643	141.5282485	135.0772777	91.00887109	141.4070907
256	118.9716871	113.6955163	108.41491	77.36444312	114
1024	60.15749853	57.82036391	57.95768495	44.5226314	58.9171316
4096	20.49714073	19.71992032	19.04164197	18.25295675	20.34891483
