gcc	0.1215714539	1	0.1186789029	0.9762069881	0.1197096805	0.9846857687
bwaves	0.07831491265	1	0.06907313541	0.8819921145	0.07231796457	0.9234252089
milc	0.09531015865	1	0.08910845123	0.9349313074	0.09171373621	0.9622661163
leslie.	0.07241208146	1	0.06459879002	0.8920996154	0.06831643758	0.9434397715
soplex	0.1358841896	1	0.1344004978	0.9890812038	0.1348695094	0.9925327578
Gems.	0.1480368215	1	0.1480356191	0.9999918773	0.1480284913	0.9999437286
lbm	0.06591805989	1	0.05737365771	0.8703784336	0.06121288381	0.928620835
omnet.	0.1657249212	1	0.1648099586	0.9944790282	0.1656169921	0.9993487455
