16	103.3987621	94.49461697	280.1579923	1037.835895	341.0175533
64	81.60795449	76.02032533	257.0530113	735.8240058	308.4934702
256	74.13171222	70.04539759	239.1630391	606.9239865	282.2434326
1024	65.51637054	62.73210245	214.5977154	324.3449699	262.1187697
4096	66.77769361	63.9895295	206.3794894	251.6323276	281.6094418
