16	36.24486538	33.74475282	106.4124488	685.6333424	118.8927797
64	43.30719153	41.03447572	133.4773845	622.130531	154.2232045
256	48.43154046	46.28369262	153.3153489	567.2192511	165.3360048
1024	54.92991502	52.7958734	179.2458219	442.9288773	203.8322757
4096	59.52682246	57.26965585	184.926635	242.6153377	248.6524994
